DynoWare,Version 3.1.2.0
Path:,C:\Users\user\Desktop\pb solid cylinder\doc\d 2\
Filename:,pb.dwd
Config ID:,pb_000.cfg
Setup ID:,0
Manipulated:,0
Filename 1:,
Filename 2:,
Date:,Monday, September 11, 2023
Time:,15:34:03
Sampling rate [Hz]:,1000
Measuring time [s]:,45
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,45001
Cycle interval:,0
Cycle No:,1
Time,Chan 1,Chan 2,Chan 3,Chan 4,Extra 1
s,Nm,N,N,N,
11.359,-18.2007,413.361,528.107,-115.814,0
11.36,-17.2791,407.41,497.894,-105.896,0
11.361,-18.5913,378.876,508.27,-133.057,0
11.362,-18.6279,391.846,511.017,-109.711,0
11.363,-18.0359,402.222,515.747,-123.596,0
11.364,-17.572,405.121,502.014,-113.525,0
11.365,-17.3279,394.745,504.608,-113.678,0
11.366,-17.9443,391.693,508.118,-128.479,0
11.367,-18.2312,399.323,511.169,-119.324,0
11.368,-18.4509,402.069,522.919,-122.986,0
11.369,-18.8843,392.914,515.289,-125.885,0
11.37,-19.1101,380.554,517.731,-136.871,0
11.371,-18.0908,415.344,525.818,-114.899,0
11.372,-17.7246,415.649,540.924,-104.523,0
11.373,-17.6636,381.775,520.172,-117.493,0
11.374,-18.4021,381.47,512.085,-129.395,0
11.375,-19.0002,356.598,510.406,-131.836,0
11.376,-19.2444,376.74,516.357,-127.716,0
11.377,-19.3542,364.38,502.625,-130.615,0
11.378,-19.2627,386.2,520.325,-132.904,0
11.379,-18.4875,395.813,519.562,-117.035,0
11.38,-17.9382,403.442,516.663,-122.986,0
11.381,-18.7805,410.309,522.003,-130.005,0
11.382,-18.2617,405.579,506.744,-118.103,0
11.383,-18.2495,385.437,509.796,-129.089,0
11.384,-19.043,411.987,525.97,-121.307,0
11.385,-18.5913,414.276,500.488,-128.326,0
11.386,-18.6829,411.682,513.916,-130.768,0
11.387,-18.2129,405.884,520.935,-115.662,0
11.388,-18.7744,393.524,514.221,-130.463,0
11.389,-19.0796,407.562,537.72,-125.58,0
11.39,-18.6829,418.396,512.238,-124.207,0
11.391,-19.8181,416.26,531.158,-143.433,0
11.392,-19.3909,418.091,530.396,-129.395,0
11.393,-19.3115,415.344,539.093,-129.395,0
11.394,-18.689,434.113,526.733,-119.171,0
11.395,-18.6951,402.832,518.646,-128.479,0
11.396,-18.689,411.53,532.227,-130.31,0
11.397,-18.7744,404.663,528.87,-127.106,0
11.398,-18.7073,419.006,513.306,-133.514,0
11.399,-17.981,437.012,511.475,-120.392,0
11.4,-17.9688,399.78,517.883,-119.171,0
11.401,-18.3472,406.799,524.445,-116.73,0
11.402,-18.4692,410.919,516.51,-119.934,0
11.403,-18.7195,423.279,508.728,-124.207,0
11.404,-18.5669,381.622,511.475,-125.122,0
11.405,-19.4397,398.254,520.782,-130.92,0
11.406,-19.1589,406.647,528.412,-126.343,0
11.407,-19.6472,401.154,525.36,-135.651,0
11.408,-19.4763,385.284,530.396,-132.751,0
11.409,-19.3298,407.562,536.194,-121.307,0
11.41,-19.6594,419.006,535.889,-136.719,0
11.411,-18.689,425.568,524.445,-124.817,0
11.412,-18.5059,412.75,531.616,-126.19,0
11.413,-19.6289,411.682,534.973,-131.989,0
11.414,-20.0073,405.731,537.415,-136.414,0
11.415,-19.4702,404.968,542.908,-130.92,0
11.416,-19.6167,424.805,554.199,-125.275,0
11.417,-19.0002,429.688,543.365,-128.479,0
11.418,-19.7021,428.925,535.278,-130.768,0
11.419,-19.4763,403.748,531.769,-135.498,0
11.42,-19.2261,395.966,538.788,-125.122,0
11.421,-18.8171,405.273,531.616,-128.632,0
11.422,-19.0491,395.355,530.09,-128.326,0
11.423,-19.2139,392.761,527.649,-134.43,0
11.424,-19.3787,390.015,525.818,-137.177,0
11.425,-19.5557,397.186,523.224,-135.651,0
11.426,-19.2017,417.938,542.908,-123.749,0
11.427,-19.0857,403.442,532.379,-124.817,0
11.428,-18.8354,401.001,535.431,-131.226,0
11.429,-19.342,399.628,533.295,-131.226,0
11.43,-19.7388,405.731,533.295,-135.803,0
11.431,-19.6594,419.769,532.99,-131.226,0
11.432,-19.4641,416.26,529.633,-137.482,0
11.433,-19.0735,417.023,544.281,-112.305,0
11.434,-19.1406,401.611,542.908,-130.768,0
11.435,-19.4946,421.906,541.992,-122.223,0
11.436,-19.3176,411.987,546.57,-136.566,0
11.437,-19.5862,412.14,545.349,-134.735,0
11.438,-18.3655,433.502,533.905,-123.749,0
11.439,-19.5007,402.069,529.938,-134.583,0
11.44,-19.1284,403.137,540.771,-116.73,0
11.441,-18.5974,426.025,548.248,-124.969,0
11.442,-19.1895,411.682,525.665,-128.326,0
11.443,-19.7327,425.11,525.208,-139.923,0
11.444,-18.9087,411.53,511.932,-125.58,0
11.445,-19.2749,399.628,531.311,-131.683,0
11.446,-19.2505,405.273,518.646,-126.19,0
11.447,-19.7327,389.252,525.36,-140.076,0
11.448,-19.7815,397.949,523.224,-126.648,0
11.449,-18.9453,414.124,531.921,-124.207,0
11.45,-19.4763,400.238,523.529,-139.618,0
11.451,-20.0012,430.603,527.039,-134.583,0
11.452,-19.342,399.017,531.158,-138.397,0
11.453,-20.3003,407.104,545.807,-134.43,0
11.454,-19.8242,411.682,528.87,-135.956,0
11.455,-19.9585,417.786,539.551,-144.043,0
11.456,-19.2566,435.486,527.496,-121.918,0
11.457,-19.5313,409.851,528.412,-137.634,0
11.458,-19.7388,411.682,523.529,-135.345,0
11.459,-19.6594,401.306,523.071,-139.618,0
11.46,-20.1233,412.903,534.668,-145.416,0
11.461,-18.6279,421.448,512.543,-129.852,0
11.462,-18.5852,413.971,528.412,-128.479,0
11.463,-18.5242,448.151,521.24,-121.002,0
11.464,-18.8416,407.257,517.578,-142.975,0
11.465,-19.1284,425.415,514.832,-121.765,0
11.466,-18.4204,405.579,516.815,-129.242,0
11.467,-18.988,404.053,505.219,-122.223,0
11.468,-18.75,399.17,536.499,-130.615,0
11.469,-19.9036,398.56,533.752,-134.583,0
11.47,-19.3542,394.745,527.954,-130.92,0
11.471,-19.8608,383.453,528.259,-135.04,0
11.472,-20.5872,407.867,549.316,-138.092,0
11.473,-18.9697,417.938,538.788,-119.019,0
11.474,-19.1223,416.107,532.837,-139.771,0
11.475,-19.3665,411.072,535.278,-131.683,0
11.476,-19.5374,402.832,529.938,-131.531,0
11.477,-19.7449,388.641,519.104,-135.04,0
11.478,-19.9097,391.388,539.398,-136.871,0
11.479,-19.5068,391.235,537.872,-133.362,0
11.48,-19.9097,405.731,528.717,-131.683,0
11.481,-19.7449,407.41,538.025,-132.904,0
11.482,-18.6462,417.328,524.292,-128.174,0
11.483,-18.9514,410.614,525.36,-133.972,0
11.484,-18.8538,393.219,530.701,-131.073,0
11.485,-19.6777,400.391,529.48,-129.7,0
11.486,-18.8538,403.29,526.123,-138.245,0
11.487,-19.2383,400.238,523.834,-136.261,0
11.488,-19.1223,399.628,535.126,-126.648,0
11.489,-19.5618,412.14,537.872,-130.768,0
11.49,-19.3237,412.292,533.752,-134.43,0
11.491,-19.2749,418.243,537.415,-139.008,0
11.492,-20.0073,372.162,525.665,-140.228,0
11.493,-20.3796,393.829,529.48,-136.871,0
11.494,-19.1284,409.698,547.638,-126.038,0
11.495,-19.6045,400.543,522.003,-130.615,0
11.496,-19.6106,390.93,550.079,-140.686,0
11.497,-20.0378,405.121,538.33,-124.817,0
11.498,-19.5374,412.292,539.398,-130.92,0
11.499,-19.8364,400.696,523.834,-131.073,0
11.5,-19.989,385.284,525.055,-143.738,0
11.501,-20.7031,385.742,527.649,-141.907,0
11.502,-20.0745,383.606,527.344,-138.855,0
11.503,-19.3176,424.347,542.45,-123.749,0
11.504,-19.458,399.78,532.379,-135.956,0
11.505,-20.4346,410.461,519.562,-139.16,0
11.506,-19.4519,411.53,527.039,-130.157,0
11.507,-19.8059,400.085,522.766,-142.822,0
11.508,-19.4397,401.306,524.75,-133.209,0
11.509,-19.4641,383.301,518.951,-141.296,0
11.51,-20.1477,407.562,538.177,-136.566,0
11.511,-19.2749,403.29,528.259,-122.223,0
11.512,-19.8547,402.985,536.957,-146.79,0
11.513,-19.8181,407.41,539.093,-130.92,0
11.514,-20.0562,404.053,541.992,-139.313,0
11.515,-20.6726,401.001,545.654,-144.348,0
11.516,-20.6482,398.865,536.041,-141.754,0
11.517,-20.1233,397.491,543.671,-153.198,0
11.518,-20.0806,395.203,529.785,-130.005,0
11.519,-20.0256,396.881,541.687,-151.672,0
11.52,-20.6543,400.848,534.21,-136.871,0
11.521,-20.7947,373.383,535.278,-149.384,0
11.522,-21.2585,379.791,538.94,-153.198,0
11.523,-20.343,384.521,537.109,-144.043,0
11.524,-18.0786,429.535,560.15,-111.389,0
11.525,-18.7927,406.036,529.175,-129.7,0
11.526,-19.5801,381.927,522.919,-147.552,0
11.527,-20.1355,411.835,532.684,-137.177,0
11.528,-19.2444,386.353,519.409,-142.822,0
11.529,-20.2026,395.05,529.175,-134.735,0
11.53,-19.7021,398.712,539.093,-138.397,0
11.531,-19.8242,398.865,550.995,-138.855,0
11.532,-20.2087,399.17,544.891,-135.345,0
11.533,-21.1182,379.333,537.72,-151.825,0
11.534,-21.2219,396.423,534.363,-141.144,0
11.535,-19.6106,407.104,551.147,-139.618,0
11.536,-20.2393,399.475,545.654,-143.585,0
11.537,-20.0928,392.456,544.128,-144.348,0
11.538,-20.3186,406.799,547.485,-139.16,0
11.539,-20.0989,390.472,538.635,-132.751,0
11.54,-19.8608,394.135,535.126,-131.378,0
11.541,-19.5801,393.524,531.616,-136.871,0
11.542,-20.8435,382.08,532.532,-150.452,0
11.543,-20.929,385.132,533.295,-149.536,0
11.544,-20.1355,392.914,538.177,-136.566,0
11.545,-20.2881,388.947,529.022,-138.702,0
11.546,-19.6228,381.165,526.123,-136.719,0
11.547,-20.2087,390.625,532.074,-134.583,0
11.548,-19.8364,387.115,531.158,-136.414,0
11.549,-20.0867,385.59,531.311,-140.839,0
11.55,-19.9646,386.047,536.499,-136.261,0
11.551,-20.0745,394.592,544.434,-138.55,0
11.552,-20.4529,390.93,538.483,-139.008,0
11.553,-20.752,398.865,549.774,-141.144,0
11.554,-21.1487,381.47,540.619,-146.179,0
11.555,-21.344,389.862,553.894,-150.604,0
11.556,-20.7764,403.137,550.079,-136.108,0
11.557,-20.8679,386.81,544.128,-152.435,0
11.558,-20.8862,396.423,548.096,-145.721,0
11.559,-20.6726,383.148,545.654,-144.196,0
11.56,-21.3745,373.077,537.262,-143.127,0
11.561,-21.5698,374.908,538.177,-155.029,0
11.562,-21.2769,373.077,528.87,-152.283,0
11.563,-21.0693,370.941,531.006,-154.419,0
11.564,-20.6543,356.445,527.191,-151.978,0
11.565,-20.9961,374.451,528.564,-134.888,0
11.566,-20.8679,339.355,509.644,-151.672,0
11.567,-21.4294,302.277,478.821,-153.198,0
11.568,-19.1711,299.377,466.919,-143.585,0
11.569,-19.873,285.797,448.151,-142.212,0
11.57,-22.1313,277.405,451.813,-163.269,0
11.571,-21.0205,266.571,450.745,-153.046,0
11.572,-18.4814,273.743,449.982,-132.599,0
11.573,-19.5557,280.151,453.339,-139.618,0
11.574,-20.3064,280.151,451.202,-150.452,0
11.575,-19.751,283.508,453.339,-150.757,0
11.576,-19.7632,286.255,454.712,-153.656,0
11.577,-21.106,303.192,468.903,-157.623,0
11.578,-21.8201,292.206,463.867,-160.065,0
11.579,-20.4224,299.225,472.412,-153.961,0
11.58,-21.1426,300.903,467.377,-158.386,0
11.581,-21.7529,303.345,472.412,-163.879,0
11.582,-21.582,297.241,467.834,-163.116,0
11.583,-21.3013,302.124,464.935,-160.37,0
11.584,-20.4102,297.241,463.104,-156.097,0
11.585,-20.5872,289.001,471.344,-156.097,0
11.586,-20.9656,301.361,472.717,-152.588,0
11.587,-22.5098,288.696,451.355,-156.403,0
11.588,-20.8679,291.29,455.78,-161.743,0
11.589,-21.3257,303.192,474.854,-161.438,0
11.59,-20.8008,305.634,473.175,-156.403,0
11.591,-20.3735,306.244,475.769,-151.062,0
11.592,-20.343,296.936,475.159,-149.994,0
11.593,-21.5149,306.854,478.363,-159.454,0
11.594,-22.3694,305.939,476.99,-162.659,0
11.595,-21.283,295.563,469.818,-164.337,0
11.596,-20.2759,280.457,454.865,-153.046,0
11.597,-20.3674,289.459,457.001,-155.945,0
11.598,-19.3054,286.407,456.696,-148.926,0
11.599,-19.1833,284.729,450.134,-145.874,0
11.6,-19.3604,277.1,448.456,-148.163,0
11.601,-20.2881,277.71,439.301,-150.757,0
11.602,-20.0562,276.947,437.622,-152.588,0
11.603,-20.343,276.031,440.216,-155.64,0
11.604,-20.4895,288.849,458.832,-153.198,0
11.605,-20.1904,281.982,446.32,-150.604,0
11.606,-20.0745,277.863,452.423,-153.656,0
11.607,-19.9646,278.168,443.573,-152.13,0
11.608,-20.1721,259.247,426.788,-150.604,0
11.609,-19.7632,259.094,427.246,-151.215,0
11.61,-19.635,260.773,424.042,-146.637,0
11.611,-18.5242,252.838,418.243,-138.702,0
11.612,-18.2678,268.25,427.399,-137.634,0
11.613,-18.7561,275.269,430.45,-141.907,0
11.614,-18.988,279.541,438.843,-140.381,0
11.615,-20.1965,279.083,439.301,-148.468,0
11.616,-20.343,282.288,454.102,-152.435,0
11.617,-20.4102,305.023,469.971,-152.435,0
11.618,-22.1558,311.89,485.229,-160.522,0
11.619,-21.3745,310.516,480.347,-155.792,0
11.62,-21.3135,287.933,466.003,-159.607,0
11.621,-21.7285,296.783,463.867,-164.032,0
11.622,-21.7285,296.021,468.14,-157.166,0
11.623,-20.5139,276.337,448.608,-154.572,0
11.624,-20.0989,272.522,448.456,-147.705,0
11.625,-19.3542,283.203,457.153,-145.569,0
11.626,-19.2383,288.239,462.189,-144.806,0
11.627,-19.7571,295.41,461.884,-144.806,0
11.628,-20.6604,310.059,484.467,-151.978,0
11.629,-21.283,312.347,492.859,-153.961,0
11.63,-21.9421,312.347,497.131,-162.201,0
11.631,-23.0896,310.822,498.199,-166.931,0
11.632,-23.5046,291.901,481.415,-171.661,0
11.633,-22.5647,292.816,470.123,-169.373,0
11.634,-21.3989,276.337,451.202,-162.354,0
11.635,-19.2993,271.301,448.151,-148.926,0
11.636,-17.9932,252.075,423.737,-135.04,0
11.637,-17.688,258.636,419.617,-131.531,0
11.638,-17.0959,254.211,413.055,-133.82,0
11.639,-16.6443,252.686,400.085,-128.632,0
11.64,-18.0786,256.348,410.614,-137.024,0
11.641,-18.5547,250.397,413.208,-139.465,0
11.642,-19.2932,252.075,408.63,-143.585,0
11.643,-19.5313,273.743,428.772,-150.909,0
11.644,-19.9951,267.181,421.6,-149.078,0
11.645,-18.811,264.435,419.312,-142.365,0
11.646,-18.9026,256.042,416.26,-146.179,0
11.647,-16.9434,287.781,441.284,-124.512,0
11.648,-20.1416,264.587,440.521,-156.097,0
11.649,-19.7205,260.01,419.464,-146.484,0
11.65,-19.7632,255.28,423.126,-151.672,0
11.651,-19.812,260.01,420.227,-146.484,0
11.652,-18.4753,253.754,414.124,-143.585,0
11.653,-17.8162,249.786,412.903,-140.228,0
11.654,-18.1946,258.331,419.006,-140.381,0
11.655,-18.4204,252.686,419.769,-135.498,0
11.656,-18.9331,261.993,422.516,-141.296,0
11.657,-18.7561,267.944,420.99,-141.144,0
11.658,-19.9463,273.438,433.35,-150.146,0
11.659,-19.6472,249.939,412.75,-150.604,0
11.66,-19.6533,249.634,413.361,-151.367,0
11.661,-19.3665,253.754,417.175,-146.484,0
11.662,-18.2922,247.803,410.156,-138.092,0
11.663,-17.4316,242.615,403.748,-133.057,0
11.664,-17.6208,243.988,400.391,-136.719,0
11.665,-17.688,246.582,411.987,-135.04,0
11.666,-17.9382,253.296,415.344,-133.667,0
11.667,-18.4631,257.416,416.412,-135.803,0
11.668,-18.9514,260.773,424.652,-143.738,0
11.669,-19.6533,261.688,421.448,-145.111,0
11.67,-19.6655,251.77,422.668,-151.367,0
11.671,-19.5251,243.378,415.192,-142.822,0
11.672,-19.0308,238.953,399.78,-142.517,0
11.673,-18.4021,232.849,399.628,-138.55,0
11.674,-17.5659,239.105,398.712,-131.531,0
11.675,-17.3157,246.124,396.118,-133.667,0
11.676,-17.334,243.683,386.658,-136.871,0
11.677,-18.1824,249.329,402.679,-140.533,0
11.678,-18.2922,261.841,416.565,-136.261,0
11.679,-17.9626,270.081,432.281,-137.024,0
11.68,-19.3359,274.658,432.129,-148.468,0
11.681,-19.8975,260.925,422.668,-151.52,0
11.682,-20.6482,247.498,418.701,-153.961,0
11.683,-20.4407,239.716,409.088,-151.825,0
11.684,-18.573,231.018,398.56,-140.991,0
11.685,-17.2729,227.051,387.268,-131.226,0
11.686,-16.6809,226.898,381.622,-125.122,0
11.687,-15.9241,221.863,375.366,-121.46,0
11.688,-16.0522,216.217,374.756,-126.038,0
11.689,-16.3269,232.849,387.726,-119.019,0
11.69,-17.3096,235.901,393.219,-127.258,0
11.691,-17.2852,244.446,405.426,-131.378,0
11.692,-18.0725,253.906,418.243,-133.82,0
11.693,-19.043,257.721,416.26,-138.092,0
11.694,-20.2698,247.498,414.124,-148.926,0
11.695,-20.2148,241.699,414.124,-150.146,0
11.696,-19.0063,243.835,417.328,-142.517,0
11.697,-18.1213,247.192,411.224,-137.177,0
11.698,-17.5903,237.732,408.02,-135.04,0
11.699,-17.2119,240.479,404.205,-126.343,0
11.7,-17.6208,237.579,398.712,-130.005,0
11.701,-17.5781,247.345,406.189,-133.057,0
11.702,-18.4631,251.465,409.851,-140.686,0
11.703,-18.5547,235.748,402.832,-134.277,0
11.704,-18.7622,237.732,400.543,-139.465,0
11.705,-18.5242,247.192,399.475,-142.365,0
11.706,-18.7134,250.549,412.598,-146.027,0
11.707,-18.1274,250.549,415.344,-137.939,0
11.708,-17.7612,239.41,401.611,-131.683,0
11.709,-18.1946,241.699,419.464,-134.888,0
11.71,-19.2017,252.686,409.698,-139.008,0
11.711,-19.4946,240.631,399.78,-144.348,0
11.712,-18.9087,242.004,398.102,-145.264,0
11.713,-18.2617,247.04,411.987,-143.433,0
11.714,-18.1702,257.721,422.821,-139.16,0
11.715,-18.3594,260.162,424.5,-135.803,0
11.716,-18.9758,258.636,424.957,-140.076,0
11.717,-19.3237,272.522,439.148,-142.212,0
11.718,-19.8181,276.184,439.911,-146.332,0
11.719,-19.4885,276.031,442.963,-144.196,0
11.72,-20.752,261.536,437.012,-152.283,0
11.721,-20.05,252.533,423.584,-146.179,0
11.722,-18.8477,247.498,410.156,-143.433,0
11.723,-18.5425,237.579,400.543,-140.381,0
11.724,-17.7979,239.716,396.729,-137.329,0
11.725,-17.4438,248.26,396.881,-133.362,0
11.726,-17.6941,238.19,392.456,-135.345,0
11.727,-17.5781,242.31,400.848,-134.583,0
11.728,-18.0115,253.754,408.478,-134.43,0
11.729,-18.9026,260.01,416.412,-140.686,0
11.73,-18.6829,258.026,418.396,-148.468,0
11.731,-19.2261,266.724,422.058,-143.28,0
11.732,-19.7876,265.503,427.551,-146.79,0
11.733,-19.635,263.062,429.535,-147.705,0
11.734,-19.5923,250.549,417.175,-148.01,0
11.735,-19.3359,254.211,415.039,-147.4,0
11.736,-18.9697,257.874,416.565,-144.348,0
11.737,-18.4387,264.13,416.87,-139.618,0
11.738,-18.4082,258.026,411.682,-143.127,0
11.739,-18.6218,261.536,423.584,-142.67,0
11.74,-18.4753,263.977,425.568,-136.261,0
11.741,-19.1589,259.857,419.922,-141.602,0
11.742,-18.7683,253.906,409.241,-137.939,0
11.743,-19.0063,243.073,411.072,-148.468,0
11.744,-19.0674,237.274,400.085,-142.365,0
11.745,-18.988,232.697,394.287,-141.602,0
11.746,-18.219,238.19,396.881,-146.027,0
11.747,-18.0115,238.342,403.29,-140.533,0
11.748,-17.5293,240.936,402.222,-136.719,0
11.749,-18.0908,238.953,401.001,-139.008,0
11.75,-18.4326,237.122,408.783,-139.771,0
11.751,-18.3838,242.767,410.461,-139.313,0
11.752,-18.8965,252.991,424.194,-141.602,0
11.753,-18.8599,255.127,421.6,-138.855,0
11.754,-18.866,261.536,436.554,-145.721,0
11.755,-19.3054,270.233,450.897,-142.059,0
11.756,-20.1355,269.47,444.641,-149.078,0
11.757,-20.2454,260.773,441.895,-149.689,0
11.758,-19.9646,263.824,452.728,-144.653,0
11.759,-20.2759,268.555,452.576,-149.384,0
11.76,-20.0806,271.301,456.543,-152.13,0
11.761,-19.873,261.23,447.388,-152.588,0
11.762,-19.4946,253.754,445.709,-147.552,0
11.763,-19.6045,259.705,445.404,-140.076,0
11.764,-19.2749,247.345,439.148,-143.89,0
11.765,-19.0063,246.735,433.197,-138.55,0
11.766,-18.8416,241.699,437.469,-137.329,0
11.767,-19.281,258.179,441.742,-139.618,0
11.768,-18.7805,250.397,425.568,-138.855,0
11.769,-18.927,253.143,440.369,-143.585,0
11.77,-18.3533,254.669,437.469,-132.141,0
11.771,-19.7021,251.312,432.129,-146.942,0
11.772,-19.4763,244.598,422.516,-146.637,0
11.773,-19.3909,241.852,424.652,-146.637,0
11.774,-18.7866,248.718,427.246,-142.67,0
11.775,-18.6768,248.566,431.061,-139.465,0
11.776,-18.512,254.669,439.453,-133.667,0
11.777,-19.0674,260.62,441.437,-138.702,0
11.778,-19.6472,270.538,444.794,-149.078,0
11.779,-19.6411,271.606,460.51,-152.435,0
11.78,-19.9524,268.25,454.102,-142.059,0
11.781,-19.5618,276.642,462.036,-142.822,0
11.782,-20.8557,251.617,446.777,-153.503,0
11.783,-19.7021,249.023,447.845,-144.501,0
11.784,-19.3848,248.26,438.995,-140.533,0
11.785,-19.2505,248.718,430.298,-144.501,0
11.786,-18.3899,248.718,427.856,-141.296,0
11.787,-18.5852,258.789,436.096,-138.855,0
11.788,-19.0491,251.312,430.756,-140.839,0
11.789,-18.8782,245.972,430.603,-139.465,0
11.79,-19.3665,249.023,431.976,-143.585,0
11.791,-19.5313,251.465,440.369,-140.533,0
11.792,-18.8782,253.143,444.031,-137.482,0
11.793,-18.8599,260.315,443.573,-141.144,0
11.794,-19.4702,255.432,435.944,-142.975,0
11.795,-19.5435,250.092,435.944,-145.569,0
11.796,-19.6533,242.615,436.096,-147.4,0
11.797,-19.2383,242.767,439.758,-137.634,0
11.798,-19.2871,253.296,442.352,-139.008,0
11.799,-19.5068,261.23,439.148,-142.365,0
11.8,-19.2505,269.47,448.303,-149.384,0
11.801,-19.4519,273.285,456.543,-150.299,0
11.802,-19.2017,282.288,463.104,-145.264,0
11.803,-21.0938,261.688,456.696,-149.078,0
11.804,-19.8914,252.991,463.409,-144.348,0
11.805,-19.9646,248.718,442.505,-139.771,0
11.806,-19.4397,252.075,437.317,-141.907,0
11.807,-19.2749,248.871,442.657,-141.907,0
11.808,-19.1284,255.89,452.271,-140.991,0
11.809,-19.3909,264.74,458.679,-145.721,0
11.81,-19.2993,275.421,476.379,-139.923,0
11.811,-20.5383,271.912,473.022,-149.536,0
11.812,-20.752,268.402,465.546,-151.062,0
11.813,-20.3674,279.694,467.987,-150.452,0
11.814,-20.3918,272.064,482.788,-154.419,0
11.815,-20.1538,282.898,488.129,-141.907,0
11.816,-20.4468,275.574,471.039,-149.536,0
11.817,-21.0449,274.658,478.821,-155.487,0
11.818,-20.52,274.811,482.635,-149.231,0
11.819,-20.0867,266.266,477.905,-146.637,0
11.82,-19.9036,263.824,468.292,-141.754,0
11.821,-19.6838,258.942,466.003,-143.28,0
11.822,-19.2566,270.844,478.821,-138.397,0
11.823,-19.3298,280.762,479.126,-142.822,0
11.824,-20.0012,283.661,478.821,-148.163,0
11.825,-20.8008,287.323,499.878,-154.266,0
11.826,-21.4172,283.203,494.232,-150.909,0
11.827,-21.5332,276.184,487.671,-155.029,0
11.828,-20.8557,276.184,491.486,-152.283,0
11.829,-20.6543,277.71,498.657,-145.569,0
11.83,-20.0806,280.762,493.469,-140.228,0
11.831,-20.0745,270.844,479.736,-141.907,0
11.832,-18.8354,274.048,491.638,-137.024,0
11.833,-20.7214,272.217,487.061,-147.858,0
11.834,-21.0388,270.538,480.957,-153.961,0
11.835,-20.6421,269.623,479.431,-152.435,0
11.836,-20.3003,279.541,486.908,-149.231,0
11.837,-20.1965,282.898,484.314,-146.942,0
11.838,-19.928,278.168,487.366,-147.095,0
11.839,-20.2698,276.184,492.249,-148.315,0
11.84,-20.9778,290.833,497.589,-148.163,0
11.841,-21.3257,293.121,494.995,-158.691,0
11.842,-21.5698,295.715,506.592,-161.591,0
11.843,-21.6797,287.933,512.39,-160.675,0
11.844,-22.2839,281.525,502.167,-155.182,0
11.845,-20.8374,282.288,493.927,-148.926,0
11.846,-20.8069,274.048,497.894,-150.604,0
11.847,-21.0022,273.285,494.385,-148.773,0
11.848,-19.812,284.424,495.453,-140.381,0
11.849,-19.8303,279.541,485.077,-144.653,0
11.85,-20.3491,279.083,491.638,-149.536,0
11.851,-20.6177,285.034,498.962,-152.283,0
11.852,-20.9167,280.151,491.943,-148.468,0
11.853,-21.0815,279.236,494.843,-150.757,0
11.854,-20.8801,289.459,501.862,-147.858,0
11.855,-20.8435,286.102,501.862,-149.994,0
11.856,-21.0876,281.067,509.033,-151.215,0
11.857,-21.0449,291.29,504.913,-145.874,0
11.858,-21.1853,283.051,503.54,-153.961,0
11.859,-20.8313,279.999,499.725,-152.588,0
11.86,-20.8252,290.527,511.627,-148.773,0
11.861,-20.9045,287.781,496.368,-145.569,0
11.862,-20.7764,298.462,509.491,-151.52,0
11.863,-20.9595,293.121,515.747,-150.299,0
11.864,-20.4102,300.446,520.172,-140.839,0
11.865,-21.9055,281.067,491.18,-156.403,0
11.866,-21.1243,269.775,495.911,-156.86,0
11.867,-21.1792,267.181,503.54,-148.315,0
11.868,-20.5994,270.233,499.115,-138.55,0
11.869,-19.7021,276.337,491.333,-137.024,0
11.87,-20.4773,273.59,488.892,-146.79,0
11.871,-19.9463,277.1,498.962,-141.144,0
11.872,-20.166,290.833,509.033,-144.806,0
11.873,-21.3684,292.511,523.376,-154.724,0
11.874,-21.8445,302.734,540.466,-152.13,0
11.875,-22.0398,313.11,534.668,-155.182,0
11.876,-22.4121,303.955,525.818,-162.811,0
11.877,-21.6309,299.835,549.316,-158.539,0
11.878,-21.8384,298.462,541.992,-144.501,0
11.879,-22.1863,297.394,534.973,-148.621,0
11.88,-21.3623,294.189,532.837,-156.097,0
11.881,-20.6299,286.407,524.139,-144.806,0
11.882,-20.9106,296.936,530.548,-147.247,0
11.883,-21.106,290.527,529.022,-146.332,0
11.884,-21.2097,297.241,537.872,-147.4,0
11.885,-20.9534,297.241,537.415,-147.858,0
11.886,-21.814,303.04,554.962,-151.52,0
11.887,-22.2595,300.14,552.063,-153.351,0
11.888,-22.5037,297.699,547.485,-151.978,0
11.889,-21.8384,284.424,536.957,-148.926,0
11.89,-21.7407,303.65,540.466,-153.961,0
11.891,-21.3196,290.527,525.36,-150.909,0
11.892,-21.0449,284.424,525.055,-149.536,0
11.893,-20.3552,278.625,512.695,-142.975,0
11.894,-20.4529,275.116,499.115,-143.89,0
11.895,-21.0693,274.963,501.709,-147.247,0
11.896,-20.8984,272.522,508.118,-146.332,0
11.897,-20.1904,277.1,504.456,-141.296,0
11.898,-20.5566,279.388,507.813,-146.79,0
11.899,-20.5688,284.424,514.832,-149.536,0
11.9,-20.3674,290.527,518.799,-146.79,0
11.901,-20.7397,289.917,510.712,-148.468,0
11.902,-21.1243,294.952,523.071,-155.029,0
11.903,-21.6919,291.748,525.208,-152.435,0
11.904,-20.9167,303.497,537.872,-142.822,0
11.905,-22.2107,297.546,535.583,-161.133,0
11.906,-22.2717,282.593,527.344,-150.146,0
11.907,-20.9229,279.541,522.308,-144.043,0
11.908,-21.0022,281.067,519.257,-149.231,0
11.909,-21.228,277.1,516.663,-150.604,0
